9.730	1264.000
9.748	1267.000
9.767	1247.000
9.786	1238.000
9.804	1311.000
9.822	1249.000
9.841	1257.000
9.859	1253.000
9.880	1263.000
9.901	1303.000
9.923	1234.000
9.944	1323.000
9.966	1272.000
9.987	1280.000
10.005	1259.000
10.027	1322.000
10.048	1290.000
10.066	1252.000
10.088	1232.000
10.109	1237.000
10.131	1304.000
10.150	1279.000
10.171	1225.000
10.190	1258.000
10.212	1279.000
10.233	1257.000
10.253	1232.000
10.274	1227.000
10.293	1244.000
10.314	1240.000
10.336	1237.000
10.357	1271.000
10.379	1221.000
10.400	1274.000
10.422	1278.000
10.440	1274.000
10.459	1287.000
10.477	1269.000
10.495	1231.000
10.514	1262.000
10.532	1239.000
10.551	1251.000
10.569	1220.000
10.588	1285.000
10.606	1315.000
10.624	1249.000
10.643	1200.000
10.661	1257.000
10.680	1302.000
10.698	1235.000
10.716	1209.000
10.738	1305.000
10.759	1190.000
10.781	1314.000
10.802	1230.000
10.823	1343.000
10.845	1184.000
10.863	1206.000
10.884	1268.000
10.906	1333.000
10.924	1278.000
10.945	1245.000
10.967	1248.000
10.989	1223.000
11.007	1262.000
11.029	1271.000
11.048	1247.000
11.069	1249.000
11.090	1248.000
11.109	1251.000
11.130	1285.000
11.149	1211.000
11.171	1199.000
11.192	1236.000
11.214	1231.000
11.235	1291.000
11.257	1256.000
11.278	1283.000
11.296	1295.000
11.315	1259.000
11.333	1257.000
11.351	1262.000
11.370	1306.000
11.388	1243.000
11.406	1256.000
11.425	1236.000
11.443	1251.000
11.461	1268.000
11.480	1272.000
11.498	1321.000
11.517	1242.000
11.535	1286.000
11.553	1321.000
11.571	1332.000
11.593	1232.000
11.614	1194.000
11.635	1280.000
11.657	1276.000
11.679	1257.000
11.700	1294.000
11.718	1288.000
11.739	1255.000
11.761	1230.000
11.779	1261.000
11.801	1265.000
11.822	1271.000
11.844	1274.000
11.863	1226.000
11.884	1278.000
11.903	1231.000
11.924	1267.000
11.946	1280.000
11.965	1283.000
11.986	1270.000
12.005	1273.000
12.027	1284.000
12.048	1205.000
12.069	1217.000
12.091	1237.000
12.112	1258.000
12.134	1289.000
12.152	1247.000
12.170	1232.000
12.189	1315.000
12.207	1247.000
12.225	1214.000
12.243	1275.000
12.262	1282.000
12.280	1239.000
12.298	1240.000
12.317	1272.000
12.335	1305.000
12.354	1274.000
12.372	1295.000
12.390	1270.000
12.408	1200.000
12.427	1243.000
12.448	1225.000
12.470	1307.000
12.491	1252.000
12.513	1224.000
12.535	1280.000
12.556	1214.000
12.574	1223.000
12.595	1222.000
12.617	1196.000
12.635	1234.000
12.657	1303.000
12.678	1301.000
12.700	1278.000
12.719	1237.000
12.740	1229.000
12.759	1235.000
12.780	1230.000
12.802	1246.000
12.821	1252.000
12.843	1239.000
12.862	1226.000
12.883	1292.000
12.904	1236.000
12.926	1242.000
12.947	1257.000
12.968	1215.000
12.990	1241.000
13.008	1240.000
13.026	1232.000
13.045	1273.000
13.063	1264.000
13.081	1274.000
13.100	1260.000
13.118	1273.000
13.137	1258.000
13.155	1272.000
13.173	1248.000
13.191	1247.000
13.210	1272.000
13.228	1266.000
13.246	1215.000
13.265	1241.000
13.283	1212.000
13.305	1235.000
13.326	1244.000
13.348	1262.000
13.369	1315.000
13.390	1255.000
13.412	1257.000
13.430	1234.000
13.451	1243.000
13.473	1265.000
13.491	1282.000
13.512	1295.000
13.534	1294.000
13.555	1267.000
13.574	1233.000
13.595	1265.000
13.615	1161.000
13.636	1265.000
13.658	1273.000
13.677	1254.000
13.698	1274.000
13.717	1278.000
13.738	1235.000
13.760	1280.000
13.781	1169.000
13.803	1162.000
13.824	1239.000
13.845	1288.000
13.864	1273.000
13.882	1238.000
13.901	1295.000
13.919	1303.000
13.938	1254.000
13.956	1254.000
13.974	1206.000
13.993	1230.000
14.011	1205.000
14.030	1208.000
14.048	1232.000
14.067	1298.000
14.085	1270.000
14.103	1219.000
14.122	1285.000
14.140	1207.000
14.162	1250.000
14.183	1261.000
14.205	1165.000
14.226	1198.000
14.247	1204.000
14.269	1254.000
14.287	1236.000
14.308	1229.000
14.330	1268.000
14.348	1254.000
14.370	1259.000
14.391	1225.000
14.413	1173.000
14.432	1231.000
14.453	1237.000
14.472	1233.000
14.494	1233.000
14.515	1280.000
14.534	1241.000
14.555	1267.000
14.574	1249.000
14.595	1237.000
14.617	1236.000
14.638	1223.000
14.660	1228.000
14.681	1221.000
14.702	1241.000
14.721	1310.000
14.740	1247.000
14.758	1264.000
14.776	1188.000
14.795	1263.000
14.813	1267.000
14.831	1263.000
14.850	1214.000
14.868	1244.000
14.886	1190.000
14.905	1211.000
14.923	1208.000
14.941	1244.000
14.960	1230.000
14.978	1232.000
14.997	1248.000
15.018	1230.000
15.040	1222.000
15.061	1290.000
15.083	1241.000
15.104	1203.000
15.126	1257.000
15.144	1277.000
15.165	1209.000
15.187	1270.000
15.205	1205.000
15.226	1170.000
15.248	1311.000
15.269	1249.000
15.288	1226.000
15.309	1236.000
15.329	1186.000
15.350	1257.000
15.371	1191.000
15.390	1209.000
15.412	1283.000
15.431	1305.000
15.452	1164.000
15.474	1186.000
15.495	1206.000
15.517	1242.000
15.539	1261.000
15.560	1269.000
15.579	1182.000
15.597	1246.000
15.616	1251.000
15.634	1243.000
15.652	1269.000
15.671	1227.000
15.689	1210.000
15.707	1237.000
15.726	1216.000
15.744	1204.000
15.762	1284.000
15.781	1228.000
15.799	1270.000
15.818	1265.000
15.836	1266.000
15.854	1265.000
15.876	1207.000
15.897	1285.000
15.919	1260.000
15.940	1255.000
15.961	1215.000
15.983	1315.000
16.001	1251.000
16.022	1238.000
16.044	1212.000
16.062	1169.000
16.084	1269.000
16.105	1234.000
16.126	1243.000
16.146	1281.000
16.167	1217.000
16.186	1306.000
16.208	1188.000
16.230	1266.000
16.249	1195.000
16.270	1249.000
16.290	1221.000
16.311	1242.000
16.332	1208.000
16.354	1278.000
16.375	1197.000
16.397	1187.000
16.418	1258.000
16.437	1222.000
16.455	1303.000
16.473	1222.000
16.492	1300.000
16.510	1227.000
16.528	1246.000
16.547	1229.000
16.565	1220.000
16.584	1254.000
16.602	1225.000
16.620	1193.000
16.638	1245.000
16.657	1179.000
16.675	1269.000
16.693	1189.000
16.712	1234.000
16.733	1217.000
16.755	1246.000
16.776	1231.000
16.797	1279.000
16.819	1199.000
16.840	1252.000
16.858	1191.000
16.880	1229.000
16.901	1290.000
16.919	1262.000
16.941	1281.000
16.962	1178.000
16.984	1191.000
17.002	1226.000
17.024	1248.000
17.043	1220.000
17.064	1230.000
17.086	1177.000
17.104	1240.000
17.126	1252.000
17.145	1192.000
17.183	1237.000
17.205	1257.000
17.227	1257.000
17.248	1243.000
17.269	1208.000
17.291	1226.000
17.309	1307.000
17.328	1190.000
17.346	1209.000
17.365	1206.000
17.383	1214.000
17.401	1225.000
17.419	1234.000
17.438	1225.000
17.456	1261.000
17.474	1287.000
17.493	1246.000
17.511	1244.000
17.529	1243.000
17.547	1234.000
17.566	1177.000
17.584	1228.000
17.606	1249.000
17.627	1268.000
17.648	1236.000
17.670	1219.000
17.691	1200.000
17.712	1251.000
17.731	1239.000
17.752	1180.000
17.774	1246.000
17.792	1235.000
17.814	1221.000
17.835	1270.000
17.857	1207.000
17.876	1199.000
17.897	1225.000
17.916	1304.000
17.938	1230.000
17.959	1175.000
17.978	1216.000
18.000	1236.000
18.019	1180.000
18.040	1207.000
18.062	1232.000
18.083	1212.000
18.105	1233.000
18.126	1217.000
18.148	1239.000
18.166	1208.000
18.184	1233.000
18.203	1256.000
18.221	1208.000
18.239	1210.000
18.258	1216.000
18.276	1227.000
18.295	1208.000
18.313	1232.000
18.332	1279.000
18.350	1216.000
18.368	1179.000
18.387	1212.000
18.405	1250.000
18.423	1239.000
18.441	1251.000
18.463	1191.000
18.484	1155.000
18.505	1225.000
18.527	1237.000
18.548	1240.000
18.570	1199.000
18.588	1207.000
18.609	1263.000
18.631	1232.000
18.649	1216.000
18.671	1257.000
18.693	1262.000
18.714	1228.000
18.733	1194.000
18.754	1283.000
18.773	1198.000
18.795	1232.000
18.816	1204.000
18.835	1265.000
18.857	1215.000
18.876	1168.000
18.897	1235.000
18.918	1151.000
18.940	1185.000
18.961	1225.000
18.982	1187.000
19.004	1149.000
19.022	1179.000
19.041	1253.000
19.059	1254.000
19.077	1225.000
19.095	1217.000
19.114	1263.000
19.132	1194.000
19.151	1241.000
19.169	1282.000
19.188	1205.000
19.206	1179.000
19.224	1205.000
19.242	1301.000
19.261	1245.000
19.279	1217.000
19.297	1266.000
19.319	1215.000
19.340	1210.000
19.362	1276.000
19.383	1206.000
19.404	1255.000
19.426	1212.000
19.444	1196.000
19.466	1212.000
19.487	1265.000
19.505	1161.000
19.527	1177.000
19.548	1236.000
19.569	1177.000
19.588	1175.000
19.610	1270.000
19.629	1243.000
19.650	1224.000
19.671	1173.000
19.690	1218.000
19.712	1236.000
19.731	1299.000
19.753	1279.000
19.774	1239.000
19.795	1253.000
19.817	1255.000
19.838	1223.000
19.860	1213.000
19.878	1267.000
19.897	1184.000
19.915	1242.000
19.933	1252.000
19.952	1229.000
19.970	1170.000
19.988	1183.000
20.007	1231.000
20.025	1239.000
20.044	1235.000
20.062	1211.000
20.080	1192.000
20.099	1247.000
20.117	1273.000
20.135	1189.000
20.154	1265.000
20.175	1242.000
20.197	1231.000
20.218	1154.000
20.239	1285.000
20.261	1230.000
20.282	1229.000
20.301	1214.000
20.322	1198.000
20.344	1255.000
20.362	1184.000
20.383	1215.000
20.405	1187.000
20.427	1200.000
20.445	1240.000
20.467	1274.000
20.486	1211.000
20.507	1227.000
20.528	1274.000
20.547	1183.000
20.568	1205.000
20.588	1190.000
20.609	1195.000
20.631	1141.000
20.652	1226.000
20.674	1242.000
20.695	1232.000
20.716	1283.000
20.735	1231.000
20.753	1245.000
20.771	1197.000
20.790	1219.000
20.808	1167.000
20.826	1201.000
20.845	1252.000
20.863	1257.000
20.882	1218.000
20.900	1235.000
20.919	1220.000
20.937	1261.000
20.955	1273.000
20.974	1239.000
20.992	1206.000
21.010	1229.000
21.032	1231.000
21.054	1205.000
21.075	1196.000
21.097	1256.000
21.118	1261.000
21.140	1314.000
21.158	1166.000
21.179	1227.000
21.200	1237.000
21.219	1216.000
21.240	1250.000
21.261	1247.000
21.283	1265.000
21.302	1194.000
21.324	1222.000
21.343	1285.000
21.364	1261.000
21.386	1203.000
21.405	1229.000
21.426	1225.000
21.445	1241.000
21.466	1212.000
21.488	1253.000
21.510	1209.000
21.531	1196.000
21.552	1201.000
21.574	1203.000
21.592	1223.000
21.610	1208.000
21.629	1238.000
21.647	1196.000
21.666	1154.000
21.684	1160.000
21.702	1225.000
21.721	1247.000
21.739	1262.000
21.758	1179.000
21.776	1276.000
21.795	1180.000
21.813	1270.000
21.831	1230.000
21.850	1228.000
21.869	1214.000
21.890	1207.000
21.911	1210.000
21.933	1178.000
21.955	1264.000
21.977	1206.000
21.998	1252.000
22.016	1190.000
22.038	1178.000
22.059	1214.000
22.077	1171.000
22.099	1285.000
22.120	1207.000
22.142	1269.000
22.161	1176.000
22.182	1209.000
22.201	1193.000
22.222	1245.000
22.244	1228.000
22.263	1229.000
22.284	1204.000
22.303	1250.000
22.324	1171.000
22.346	1244.000
22.367	1280.000
22.389	1203.000
22.410	1183.000
22.432	1232.000
22.450	1202.000
22.468	1233.000
22.487	1244.000
22.505	1204.000
22.523	1155.000
22.542	1207.000
22.560	1267.000
22.579	1212.000
22.597	1192.000
22.615	1181.000
22.634	1196.000
22.652	1256.000
22.671	1253.000
22.690	1216.000
22.708	1246.000
22.726	1187.000
22.747	1216.000
22.769	1167.000
22.790	1291.000
22.812	1210.000
22.833	1244.000
22.855	1231.000
22.873	1189.000
22.894	1223.000
22.916	1176.000
22.934	1195.000
22.955	1184.000
22.977	1278.000
22.998	1251.000
23.017	1222.000
23.039	1231.000
23.058	1157.000
23.079	1144.000
23.101	1255.000
23.119	1141.000
23.141	1174.000
23.160	1287.000
23.181	1233.000
23.202	1248.000
23.224	1227.000
23.245	1252.000
23.267	1254.000
23.288	1227.000
23.307	1199.000
23.325	1231.000
23.343	1209.000
23.362	1209.000
23.380	1280.000
23.398	1223.000
23.417	1199.000
23.435	1241.000
23.453	1190.000
23.472	1220.000
23.490	1248.000
23.509	1236.000
23.527	1208.000
23.545	1274.000
23.564	1225.000
23.582	1223.000
23.603	1213.000
23.625	1174.000
23.646	1194.000
23.668	1283.000
23.689	1236.000
23.711	1220.000
23.729	1195.000
23.750	1219.000
23.772	1198.000
23.790	1233.000
23.811	1179.000
23.833	1188.000
23.855	1213.000
23.874	1181.000
23.895	1178.000
23.914	1222.000
23.936	1249.000
23.957	1251.000
23.976	1198.000
23.998	1203.000
24.017	1196.000
24.038	1159.000
24.060	1266.000
24.081	1149.000
24.103	1280.000
24.124	1213.000
24.146	1209.000
24.164	1237.000
24.182	1174.000
24.201	1232.000
24.219	1230.000
24.237	1229.000
24.256	1220.000
24.274	1160.000
24.292	1172.000
24.311	1161.000
24.329	1225.000
24.348	1270.000
24.366	1217.000
24.385	1214.000
24.403	1236.000
24.421	1225.000
24.440	1216.000
24.461	1244.000
24.483	1207.000
24.505	1224.000
24.526	1245.000
24.547	1215.000
24.569	1183.000
24.587	1191.000
24.608	1220.000
24.630	1236.000
24.648	1221.000
24.670	1206.000
24.691	1188.000
24.712	1209.000
24.731	1209.000
24.753	1172.000
24.772	1218.000
24.793	1192.000
24.814	1227.000
24.833	1208.000
24.855	1189.000
24.874	1212.000
24.895	1312.000
24.916	1215.000
24.938	1173.000
24.959	1234.000
24.981	1214.000
25.002	1198.000
25.020	1247.000
25.039	1191.000
25.057	1214.000
25.075	1218.000
25.094	1190.000
25.112	1255.000
25.130	1175.000
25.149	1200.000
25.167	1199.000
25.186	1210.000
25.204	1225.000
25.223	1236.000
25.241	1219.000
25.260	1256.000
25.278	1199.000
25.296	1228.000
25.318	1239.000
25.339	1205.000
25.361	1225.000
25.382	1174.000
25.404	1204.000
25.425	1224.000
25.443	1212.000
25.465	1240.000
25.486	1206.000
25.505	1225.000
25.526	1216.000
25.548	1231.000
25.569	1199.000
25.588	1223.000
25.609	1242.000
25.629	1245.000
25.650	1181.000
25.672	1202.000
25.691	1216.000
25.712	1176.000
25.731	1211.000
25.752	1176.000
25.774	1246.000
25.795	1247.000
25.817	1224.000
25.838	1214.000
25.859	1224.000
25.878	1196.000
25.896	1196.000
25.915	1199.000
25.933	1206.000
25.951	1262.000
25.970	1202.000
25.988	1241.000
26.006	1207.000
26.025	1277.000
26.043	1214.000
26.061	1232.000
26.079	1236.000
26.098	1209.000
26.116	1202.000
26.134	1194.000
26.153	1258.000
26.174	1250.000
26.195	1202.000
26.216	1223.000
26.238	1160.000
26.260	1211.000
26.281	1229.000
26.299	1167.000
26.321	1222.000
26.342	1190.000
26.361	1213.000
26.382	1242.000
26.404	1202.000
26.426	1171.000
26.445	1217.000
26.466	1223.000
26.485	1167.000
26.506	1111.000
26.527	1224.000
26.546	1195.000
26.568	1177.000
26.587	1193.000
26.608	1195.000
26.629	1201.000
26.651	1239.000
26.672	1257.000
26.694	1277.000
26.715	1211.000
26.733	1260.000
26.752	1259.000
26.770	1246.000
26.789	1250.000
26.807	1223.000
26.825	1267.000
26.844	1125.000
26.862	1202.000
26.881	1179.000
26.899	1157.000
26.917	1184.000
26.936	1123.000
26.954	1203.000
26.972	1218.000
26.991	1211.000
27.009	1212.000
27.030	1263.000
27.052	1256.000
27.073	1205.000
27.094	1190.000
27.116	1236.000
27.137	1166.000
27.155	1196.000
27.177	1174.000
27.198	1176.000
27.217	1193.000
27.238	1209.000
27.259	1209.000
27.281	1224.000
27.300	1241.000
27.321	1148.000
27.340	1255.000
27.362	1190.000
27.383	1269.000
27.402	1170.000
27.424	1208.000
27.443	1180.000
27.464	1207.000
27.485	1182.000
27.507	1234.000
27.528	1261.000
27.549	1223.000
27.571	1287.000
27.589	1247.000
27.608	1177.000
27.626	1217.000
27.644	1210.000
27.663	1229.000
27.681	1193.000
27.700	1184.000
27.718	1210.000
27.736	1205.000
27.755	1244.000
27.773	1231.000
27.791	1182.000
27.810	1260.000
27.828	1228.000
27.847	1164.000
27.865	1209.000
27.887	1213.000
27.908	1213.000
27.930	1162.000
27.951	1223.000
27.972	1163.000
27.994	1249.000
28.012	1235.000
28.033	1221.000
28.055	1247.000
28.073	1234.000
28.094	1192.000
28.116	1170.000
28.137	1189.000
28.156	1189.000
28.177	1156.000
28.197	1266.000
28.218	1233.000
28.239	1269.000
28.258	1226.000
28.280	1265.000
28.299	1232.000
28.320	1188.000
28.341	1227.000
28.363	1211.000
28.384	1120.000
28.405	1171.000
28.427	1209.000
28.446	1207.000
28.464	1168.000
28.483	1234.000
28.501	1192.000
28.519	1217.000
28.538	1221.000
28.556	1212.000
28.575	1223.000
28.593	1196.000
28.612	1189.000
28.630	1240.000
28.649	1250.000
28.667	1242.000
28.686	1184.000
28.704	1196.000
28.723	1159.000
28.744	1229.000
28.765	1221.000
28.787	1209.000
28.808	1196.000
28.830	1212.000
28.852	1222.000
28.870	1232.000
28.891	1155.000
28.912	1155.000
28.931	1204.000
28.952	1230.000
28.974	1192.000
28.996	1199.000
29.015	1207.000
29.036	1188.000
29.055	1186.000
29.076	1207.000
29.098	1274.000
29.117	1184.000
29.138	1181.000
29.157	1208.000
29.179	1206.000
29.200	1233.000
29.222	1200.000
29.243	1149.000
29.264	1247.000
29.286	1204.000
29.304	1228.000
29.322	1234.000
29.341	1218.000
29.359	1222.000
29.377	1227.000
29.395	1189.000
29.414	1231.000
29.432	1254.000
29.450	1177.000
29.469	1153.000
29.487	1233.000
29.505	1223.000
29.524	1251.000
29.542	1192.000
29.560	1244.000
29.579	1191.000
29.601	1175.000
29.622	1185.000
29.643	1204.000
29.665	1190.000
29.687	1206.000
29.708	1199.000
29.726	1234.000
29.748	1166.000
29.769	1163.000
29.787	1219.000
29.809	1220.000
29.831	1148.000
29.852	1200.000
29.871	1173.000
29.892	1261.000
29.911	1152.000
29.933	1212.000
29.954	1121.000
29.973	1160.000
29.994	1223.000
30.013	1159.000
30.035	1246.000
30.056	1177.000
30.077	1183.000
30.099	1238.000
30.121	1218.000
30.142	1169.000
30.160	1246.000
30.179	1190.000
30.197	1229.000
30.216	1164.000
30.234	1217.000
30.253	1202.000
30.271	1158.000
30.290	1180.000
30.308	1174.000
30.326	1243.000
30.345	1184.000
30.363	1213.000
30.381	1170.000
30.400	1260.000
30.418	1178.000
30.437	1284.000
30.458	1205.000
30.479	1235.000
30.501	1200.000
30.522	1187.000
30.543	1151.000
30.565	1209.000
30.583	1211.000
30.605	1157.000
30.626	1258.000
30.644	1110.000
30.666	1191.000
30.687	1178.000
30.709	1157.000
30.728	1150.000
30.749	1163.000
30.768	1174.000
30.790	1185.000
30.811	1243.000
30.830	1165.000
30.851	1175.000
30.870	1213.000
30.892	1215.000
30.913	1188.000
30.935	1217.000
30.956	1163.000
30.977	1217.000
30.999	1168.000
31.017	1176.000
