29/06/2023	12:10	201	TransDCE 2 point check of signal#LFDelay#LF-5000_5000_100#LFLens 82.8V#LFDrift off#LFnoz delay 645 us#LFopen time 40us#LFvoltage 150V#LF	-5000_5000_100	-21.1	1	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	12:11	202	TransDCE 2 point check of signal#LFDelay#LF-5000_5000_100#LFLens 82.8V#LFDrift off#LFcw nozzle#LFvoltage 150V#LF	-5000_5000_100	-21.1	1	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	12:11	203	TransDCE 2 point check of signal#LFDelay#LF-5000_5000_100#LFLens 82.8V#LFDrift off#LFcw nozzle#LFvoltage 150V#LF	-5000_5000_100	-21.1	22	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	17:16	205	TransDCE t0 scan#LFDelay#LF-5000_5000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-5000_5000_50	-16	4	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	17:33	206	TransDCE t0 scan#LFDelay#LF-15000_-5000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-15000_-5000_50	-16	4	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	17:48	207	TransDCE t0 scan#LFDelay#LF-15000_-5000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-14500_-13500_50	-16	3	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	17:50	208	TransDCE t0 scan#LFDelay#LF5000_15000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	5000_15000_50	-16	3	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:17	209	TransDCE t0 scan#LFDelay#LF15000_25000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	15000_25000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:23	210	TransDCE t0 scan#LFDelay#LF25000_35000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	25000_35000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:28	211	TransDCE t0 scan#LFDelay#LF35000_45000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	35000_45000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:33	212	TransDCE t0 scan#LFDelay#LF35000_45000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	45000_55000_50	-16	1	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:33	213	TransDCE t0 scan#LFDelay#LF45000_55000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	45000_55000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:38	214	TransDCE t0 scan#LFDelay#LF45000_55000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	44000_46000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:40	215	TransDCE t0 scan#LFDelay#LF-5000_5000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-5000_5000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:45	216	TransDCE t0 scan#LFDelay#LF-15000_-5000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-15000_-5000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:50	217	TransDCE t0 scan#LFDelay#LF-25000_-15000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-25000_-15000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	18:55	218	TransDCE t0 scan#LFDelay#LF-35000_-25000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-35000_-25000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	19:00	219	TransDCE t0 scan#LFDelay#LF-45000_-35000_50#LFLens 82.8V#LFDrift off#LFCW jet#LFvoltage 150V#LF	-45000_-35000_50	-16	1	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	19:18	220	TransDCE t0 scan#LFDelay#LF-5000_5000_50#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-5000_5000_50	-17	12	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	20:13	221	TransDCE t0 scan#LFDelay#LF-20000_20000_50#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-20000_20000_50	-16	2	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	20:46	222	TransDCE t0 scan#LFDelay#LF-20000_20000_50#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-24000_24000_50	-16	1	1300	1300		24.9_92.4_22.5		1000	
29/06/2023	20:47	223	TransDCE t0 scan#LFDelay#LF-24000_24000_50#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-24000_24000_50	-16	23	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:03	224	TransDCE t0 scan#LFDelay#LF-20000_-120000_10000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-20000_-120000_10000	-16	9	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:05	225	TransDCE t0 scan#LFDelay#LF-120000_-20000_10000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-120000_-20000_10000	-16	23	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:11	226	TransDCE t0 scan#LFDelay#LF-180000_-80000_10000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-180000_-80000_10000	-16	10	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:14	227	TransDCE t0 scan#LFDelay#LF-180000_80000_10000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-180000_80000_10000	-16	4	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:19	228	TransDCE t0 scan#LFDelay#LF-20000_20000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-20000_20000_5000	-16	13	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:23	229	TransDCE t0 scan#LFDelay#LF-40000_0_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-40000_0_5000	-16	19	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:26	230	TransDCE t0 scan#LFDelay#LF-40000_0_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-40000_0_5000	-16	1	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:28	231	TransDCE t0 scan#LFDelay#LF-60000_-10000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-60000_-10000_5000	-16	16	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:31	232	TransDCE t0 scan#LFDelay#LF-60000_-10000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-60000_-10000_5000	-16	1	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:33	233	TransDCE t0 scan#LFDelay#LF-90000_-30000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-90000_-30000_5000	-16	1	1300	1300		24.9_92.4_22.5		1000	
30/06/2023	10:34	234	TransDCE t0 scan#LFDelay#LF-90000_-30000_5000#LFLens 10V#LFDrift off#LFCW jet#LF#LF	-90000_-30000_5000	-16	15	1300	1300		24.9_92.4_22.5		1000	
